                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                    9950                                     1749                  1.0000000000000000E+000                  2.0000000000000000E-002                  1.2204808786276886E+010                  3.6684189216554444E+002                  3.1603919552930847E+003                  2.6138184287773347E+003                  1.7053321251727365E+002                  2.0435649280063132E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.8011343805469053E-001                  6.5390767393683547E-005                  9.7967930289684663E-003                  3.8621316059213860E-003                  2.0850247133922134E-003                  1.0000000000000000E+000                  0.0000000000000000E+000                  3.6318400385236960E-001                  7.0666736321461227E-004                  6.1626431349471145E-001                  1.6750546674982544E-003                  6.3542942087218054E-003                  5.6534193618998545E-003                  2.0850252220969501E-003                  4.6427944782752656E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.2287970101763327E+007                  5.2831935232772906E+001                  3.8258204509934909E+006                  2.5848450862756440E+003                  2.5839727165875497E+003                  8.7141773839260106E-001                  1.7672931471209947E+002                  5.0000000000000000E+001                  1.0000000000000000E+003                  3.8515447375381146E+017                               "r22.11.1"                               "gfortran"                                 "12.1.0"                    "x86_64-linux-22.6.1"                                 "CRMATH"                               "20230126"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                       pp                                      cno                                tri_alpha 
                                       1                  1.0000000000000000E+000                  2.2318089734065394E+000                  3.4997409476852881E+000                 -8.5063349450444043E+000                  2.7940609698077497E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  4.5702448745350336E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       2                  9.9999999999899991E-001                  2.2318089733933335E+000                  3.4997409478471120E+000                 -8.5063349439234379E+000                  2.7940609711020796E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  4.5702448863320250E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       3                  9.9999999999650002E-001                  2.2318089733603244E+000                  3.4997409482661208E+000                 -8.5063349410209383E+000                  2.7940609744534695E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  4.5702449168777675E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       4                  9.9999999998993749E-001                  2.2318089732736692E+000                  3.4997409499132579E+000                 -8.5063349284395482E+000                  2.7940609876279057E+000                  6.9999999720602213E-001                  2.8000000279397813E-001                  1.9999999999999796E-002                  4.5702450128000419E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       5                  9.9999999996087496E-001                  2.2318089728899131E+000                  3.4997409554831833E+000                 -8.5063348756080028E+000                  2.7940610321782895E+000                  6.9999996322610913E-001                  2.8000003677389101E-001                  1.9999999999999796E-002                  4.5702451250886770E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       6                  9.9999999986946875E-001                  2.2318089716829390E+000                  3.4997409660306342E+000                 -8.5063339288756747E+000                  2.7940611165408797E+000                  6.9999787966722304E-001                  2.8000212033277710E-001                  1.9999999999999796E-002                  4.5702278814523842E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       7                  9.9999999973275000E-001                  2.2318089698776378E+000                  3.4997409839102693E+000                 -8.5062965205446908E+000                  2.7940612595527679E+000                  6.9990896528596158E-001                  2.8009103470702118E-001                  2.0000000007017293E-002                  4.5694605161209249E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       8                  9.9999999948274998E-001                  2.2318089665768004E+000                  3.4997410048538193E+000                 -8.5060508283209977E+000                  2.7940614271222017E+000                  6.9932354236827043E-001                  2.8067645644596156E-001                  2.0000001185767946E-002                  4.5644012284109262E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       9                  9.9999999927962502E-001                  2.2318089638963885E+000                  3.4997410367876198E+000                 -8.5051145214192143E+000                  2.7940616828099243E+000                  6.9709418838270354E-001                  2.8290554591098271E-001                  2.0000265706313747E-002                  4.5451348235300619E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
