                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                     950                                     2400                  5.0000000000000000E+000                  2.0000000000000000E-002                  1.0759400062834460E+008                  1.3756037307442373E+001                  3.3158498105450403E+003                  1.9363394517958164E+004                  4.2165203964033333E+002                  5.0453221188169834E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4513352791202844E-007                  9.7961949716117482E-005                  3.2616391047581786E-038                  9.4750201461293848E-001                  3.9959687662702054E-002                  4.9991801350262302E+000                 -3.1149487659953002E-014                  2.7913160439156357E+000                  2.2380939538503027E-004                  1.2195865055514412E+000                  1.7270306970064129E-002                  1.2258296038875552E-002                  7.4730070080482269E-001                  1.0368704015729698E-001                  9.0853398351785752E-001                  9.0464058710866335E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8756002175765328E+007                  7.2084647751156027E+001                  2.5817684654360823E+006                  1.7279909828432483E+004                  1.0477373056506029E+004                  2.7476772607431299E+003                  3.0452665241984341E+003                  5.0000000000000000E+001                  1.0000000000000000E+003                  3.3954084342290475E+015                               "r22.11.1"                               "gfortran"                                 "12.1.0"                    "x86_64-linux-22.6.1"                                 "CRMATH"                               "20230201"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                       pp                                      cno                                tri_alpha 
                                       1                  4.9991801350262302E+000                  2.6249542054633102E+000                  3.5205948512357530E+000                 -8.6246769380618211E+000                  2.6930026442843196E+000                  6.8618086426733582E-001                  2.9366538241118201E-001                  2.0153753321482171E-002                  3.3440477392322695E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       2                  4.9991801350232308E+000                  2.6249542054598676E+000                  3.5205948513255017E+000                 -8.6246769374357246E+000                  2.6930026450020801E+000                  6.8618086426733593E-001                  2.9366538241118201E-001                  2.0153753321482060E-002                  3.3440477440534151E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       3                  4.9991801350147318E+000                  2.6249542054501194E+000                  3.5205948515991348E+000                 -8.6246769355268036E+000                  2.6930026471904713E+000                  6.8618086426733582E-001                  2.9366538241118201E-001                  2.0153753321482171E-002                  3.3440477587527065E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       4                  4.9991801349881735E+000                  2.6249542054196531E+000                  3.5205948524112558E+000                 -8.6246769298612946E+000                  2.6930026536854315E+000                  6.8618086426733593E-001                  2.9366538241118184E-001                  2.0153753321482171E-002                  3.3440478023789136E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       5                  4.9991801349106861E+000                  2.6249542053307606E+000                  3.5205948546281260E+000                 -8.6246769143959874E+000                  2.6930026714149089E+000                  6.8618086426733571E-001                  2.9366538241118206E-001                  2.0153753321482171E-002                  3.3440479214666574E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       6                  4.9991801347041571E+000                  2.6249542050938368E+000                  3.5205948600392012E+000                 -8.6246768766472961E+000                  2.6930027146901208E+000                  6.8618086426731983E-001                  2.9366538241119794E-001                  2.0153753321482171E-002                  3.3440482121433609E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       7                  4.9991801342174425E+000                  2.6249542045354928E+000                  3.5205948676372576E+000                 -8.6246768236418223E+000                  2.6930027754557573E+000                  6.8618086426729685E-001                  2.9366538241122098E-001                  2.0153753321482171E-002                  3.3440486203020977E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       8                  4.9991801337307269E+000                  2.6249542039771456E+000                  3.5205948769190165E+000                 -8.6246767588901392E+000                  2.6930028496868177E+000                  6.8618086426630431E-001                  2.9366538241221468E-001                  2.0153753321481060E-002                  3.3440491189009737E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       9                  4.9991801330283039E+000                  2.6249542031713444E+000                  3.5205948878844784E+000                 -8.6246766823927210E+000                  2.6930029373832953E+000                  6.8618086426543623E-001                  2.9366538241308365E-001                  2.0153753321480172E-002                  3.3440497079470555E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
