                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                    6000                                     2259                  4.0000000000000000E+000                  2.0000000000000000E-002                  1.9638014020019367E+008                  2.0028680388279597E+001                  3.3217542944954239E+003                  1.3095921120546114E+004                  3.4553033072758518E+002                  4.6685036614389226E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.6646774846219262E-007                  3.6047220234397830E-004                  3.8303784495457679E-038                  9.1430474628197200E-001                  6.2152750839574139E-002                  4.0000000000000000E+000                  0.0000000000000000E+000                  2.2317205817557788E+000                  2.5762717257219478E-004                  9.5934550423537768E-001                  3.3525463911290479E-002                  9.4064205797120149E-003                  6.9212222687479219E-001                  4.5717652278195575E-002                  7.4916428191566753E-001                  7.4126326870696779E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.2140773515299637E+007                  8.3268101795705419E+001                  3.0543861429681517E+006                  1.2719522976395843E+004                  1.1377599705650216E+004                  4.1107486130814988E+002                  9.7942398332617506E+002                  5.0000000000000000E+001                  1.0000000000000000E+003                  6.1972859123816320E+015                               "r22.11.1"                               "gfortran"                                 "12.1.0"                    "x86_64-linux-22.6.1"                                 "CRMATH"                               "20230126"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                       pp                                      cno                                tri_alpha 
                                       1                  4.0000000000000000E+000                  2.5384861758475958E+000                  3.5213675051878401E+000                 -8.5897644741692840E+000                  2.7344541589694376E+000                  6.9999999999999640E-001                  2.8000000000000363E-001                  2.0000000000000018E-002                  3.7714265207681050E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       2                  3.9999999999970002E+000                  2.5384861758418240E+000                  3.5213675054034153E+000                 -8.5897644726657862E+000                  2.7344541606935544E+000                  6.9999999999999629E-001                  2.8000000000000363E-001                  2.0000000000000018E-002                  3.7714265338251632E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       3                  3.9999999999828750E+000                  2.5384861758146546E+000                  3.5213675064702761E+000                 -8.5897644652251390E+000                  2.7344541692260247E+000                  6.9999999999999640E-001                  2.8000000000000369E-001                  1.9999999999999907E-002                  3.7714265984431393E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       4                  3.9999999999122497E+000                  2.5384861756787984E+000                  3.5213675108997937E+000                 -8.5897644343321851E+000                  2.7344542046521356E+000                  6.9999999999999629E-001                  2.8000000000000369E-001                  2.0000000000000018E-002                  3.7714268667316538E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       5                  3.9999999996310001E+000                  2.5384861751377770E+000                  3.5213675204983956E+000                 -8.5897643673883088E+000                  2.7344542814191919E+000                  6.9999999999999640E-001                  2.8000000000000386E-001                  1.9999999999999796E-002                  3.7714274481029028E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       6                  3.9999999991497499E+000                  2.5384861742120335E+000                  3.5213675320639259E+000                 -8.5897642867264530E+000                  2.7344543739171807E+000                  6.9999999999999640E-001                  2.8000000000000375E-001                  1.9999999999999796E-002                  3.7714281486074792E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       7                  3.9999999987122505E+000                  2.5384861733704485E+000                  3.5213675505530433E+000                 -8.5897641577772674E+000                  2.7344545217880794E+000                  6.9999999999999640E-001                  2.8000000000000380E-001                  1.9999999999999796E-002                  3.7714292684616540E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       8                  3.9999999976810003E+000                  2.5384861713867126E+000                  3.5213675737628001E+000                 -8.5897639959049652E+000                  2.7344547074131831E+000                  6.9999999999999640E-001                  2.8000000000000386E-001                  1.9999999999999796E-002                  3.7714306742358198E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       9                  3.9999999968685001E+000                  2.5384861698237677E+000                  3.5213676083807552E+000                 -8.5897637544684677E+000                  2.7344549842776003E+000                  6.9999999999999629E-001                  2.8000000000000386E-001                  1.9999999999999796E-002                  3.7714327709833457E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
