                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                    1450                                     1995                  3.0000000000000000E+000                  2.0000000000000000E-002                  4.4873474985594052E+008                  9.6494619269076747E+000                  3.7376340598955649E+003                  2.3804545081986785E+003                  1.1635620458816641E+002                  2.1542452256245856E+001                  1.0000000000000197E-099                  1.0000000000000347E-099                  1.2289110562371618E-030                  4.2108348970828302E-001                  1.0000000000000792E-099                  5.5469886214064734E-001                  2.0140415282828752E-002                  3.0000000000000000E+000                  0.0000000000000000E+000                  1.6829305848858365E+000                  3.2444302124637103E-004                  7.5134445340627742E-001                  2.3872350266878070E-001                  7.0776876603914915E-003                  2.9148934763972445E-001                  1.5878310109729572E-002                  5.4374419662213691E-001                  5.0830186632037933E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.2523832955776956E+006                  7.6519827934385614E+002                  1.2602635293669779E+007                  7.4584287349489123E+003                  3.2851107366780745E+001                  5.2782964933102121E+003                  1.6557392539487207E+001                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.4160991742053828E+016                               "r22.11.1"                               "gfortran"                                 "12.1.0"                    "x86_64-linux-22.6.1"                                 "CRMATH"                               "20230129"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                       pp                                      cno                                tri_alpha 
                                       1                  3.0000000000000000E+000                  2.0657895465961720E+000                  3.5725967796240314E+000                 -8.3872824526514620E+000                  2.9890751984404043E+000                  6.9999999999936136E-001                  2.8000000000063874E-001                  1.9999999999999907E-002                  6.0117213640775531E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       2                  2.9999999999977502E+000                  2.0657895465250666E+000                  3.5725967842003965E+000                 -8.3872824206443006E+000                  2.9890752350420824E+000                  6.9999999999936136E-001                  2.8000000000063874E-001                  1.9999999999999907E-002                  6.0117218071641160E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       3                  2.9999999999887965E+000                  2.0657895462421205E+000                  3.5725967961391585E+000                 -8.3872823371444536E+000                  2.9890753305280398E+000                  6.9999999999935780E-001                  2.8000000000064224E-001                  2.0000000000000018E-002                  6.0117229630823631E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       4                  2.9999999999685230E+000                  2.0657895456014184E+000                  3.5725968127021606E+000                 -8.3872822213026836E+000                  2.9890754629985006E+000                  6.9999999999935714E-001                  2.8000000000064301E-001                  1.9999999999999796E-002                  6.0117245667218362E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       5                  2.9999999999482498E+000                  2.0657895449607175E+000                  3.5725968327118061E+000                 -8.3872820813551723E+000                  2.9890756230350171E+000                  6.9999999999935647E-001                  2.8000000000064373E-001                  1.9999999999999796E-002                  6.0117265040663911E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       6                  2.9999999999195386E+000                  2.0657895440533673E+000                  3.5725968561681003E+000                 -8.3872819173019550E+000                  2.9890758106375563E+000                  6.9999999999935503E-001                  2.8000000000064518E-001                  1.9999999999999796E-002                  6.0117287751158260E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       7                  2.9999999998908278E+000                  2.0657895431460167E+000                  3.5725968839327042E+000                 -8.3872817231166277E+000                  2.9890760326976036E+000                  6.9999999999935236E-001                  2.8000000000064779E-001                  1.9999999999999796E-002                  6.0117314632963162E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       8                  2.9999999998515698E+000                  2.0657895419053549E+000                  3.5725969160056295E+000                 -8.3872814987992577E+000                  2.9890762892151028E+000                  6.9999999999935059E-001                  2.8000000000064956E-001                  1.9999999999999796E-002                  6.0117345686075183E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       9                  2.9999999998123119E+000                  2.0657895406646927E+000                  3.5725969526262311E+000                 -8.3872812426758951E+000                  2.9890765821043068E+000                  6.9999999999934992E-001                  2.8000000000065012E-001                  2.0000000000000018E-002                  6.0117381142232390E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      10                  2.9999999997619216E+000                  2.0657895390722025E+000                  3.5725969937945208E+000                 -8.3872809547466272E+000                  2.9890769113651428E+000                  6.9999999999934814E-001                  2.8000000000065195E-001                  1.9999999999999907E-002                  6.0117421001430057E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      11                  2.9999999997115308E+000                  2.0657895374797137E+000                  3.5725970636849262E+000                 -8.3872804659370921E+000                  2.9890774703422762E+000                  6.9999999999934404E-001                  2.8000000000065606E-001                  1.9999999999999907E-002                  6.0117488669344908E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      12                  2.9999999995908273E+000                  2.0657895336651504E+000                  3.5725972254863021E+000                 -8.3872793343125647E+000                  2.9890787644099075E+000                  6.9999999999934415E-001                  2.8000000000065606E-001                  1.9999999999999796E-002                  6.0117645325077965E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      13                  2.9999999993154365E+000                  2.0657895249620455E+000                  3.5725974815931414E+000                 -8.3872775431405788E+000                  2.9890808127045077E+000                  6.9999999999933771E-001                  2.8000000000066239E-001                  1.9999999999999907E-002                  6.0117893285683567E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
